hex,L,a,b,C,W,V,K0,Vgate,Vscale,Keff,pClear,familySumBeforeNorm,familyScores,chosenFamily,subScores,season12,top3
#FEA176,74.7,30.2,36.7,47.55,0.920,0.747,0.951,0.744,0.833,0.792,0.946,0.909,spring:0.884,autumn:0.047,summer:0.005,winter:0.064,spring,spring-light:0.237,spring-true:0.575,spring-bright:0.097,spring-true,spring-true:37.9%;spring-light:27.0%;spring-bright:23.5%
#FFD4A3,87.5,8.5,29.9,31.08,0.880,0.875,0.622,1.000,1.000,0.622,0.807,0.918,spring:0.745,autumn:0.153,summer:0.025,winter:0.078,spring,spring-light:0.874,spring-true:0.252,spring-bright:0.000,spring-light,spring-light:38.1%;spring-true:20.5%;spring-bright:15.9%
#FFBE00,80.8,10.9,82.9,83.58,0.996,0.808,1.000,0.895,0.932,0.932,0.982,0.940,spring:0.981,autumn:0.016,summer:0.000,winter:0.003,spring,spring-light:0.099,spring-true:0.000,spring-bright:0.921,spring-bright,spring-bright:53.4%;spring-light:23.5%;spring-true:21.3%
#FF8C42,69.8,38.2,56.9,68.57,0.978,0.698,1.000,0.619,0.752,0.752,0.926,0.903,spring:0.911,autumn:0.069,summer:0.002,winter:0.018,spring,spring-light:0.000,spring-true:0.702,spring-bright:0.410,spring-true,spring-true:40.6%;spring-bright:30.3%;spring-light:20.1%
#FF0801,53.4,79.6,67.0,104.02,0.989,0.534,1.000,0.211,0.487,0.647,0.837,0.865,spring:0.823,autumn:0.166,summer:0.002,winter:0.009,spring,spring-light:0.000,spring-true:0.613,spring-bright:0.000,spring-true,spring-true:39.5%;spring-light:21.4%;spring-bright:21.4%
#00FF41,87.9,-83.8,71.6,110.22,0.992,0.879,1.000,1.000,1.000,1.000,0.990,0.960,spring:0.985,autumn:0.009,summer:0.000,winter:0.006,spring,spring-light:0.000,spring-true:0.000,spring-bright:0.208,spring-bright,spring-bright:37.5%;spring-light:30.5%;spring-true:30.5%
#E8D5C4,86.4,3.8,10.8,11.43,0.672,0.864,0.229,1.000,1.000,0.373,0.345,0.879,spring:0.253,autumn:0.414,summer:0.237,winter:0.095,autumn,autumn-soft:0.000,autumn-true:0.000,autumn-deep:0.000,autumn-soft,autumn-soft:24.9%;autumn-true:8.3%;autumn-deep:8.3%
#D4E8F0,90.8,-5.0,-6.1,7.93,0.399,0.908,0.159,1.000,1.000,0.359,0.320,0.887,spring:0.140,autumn:0.250,summer:0.452,winter:0.158,summer,summer-light:0.712,summer-true:0.086,summer-soft:0.000,summer-light,summer-light:22.3%;summer-true:11.9%;summer-soft:11.0%
#8FA3B8,66.1,-2.3,-13.2,13.36,0.294,0.661,0.267,0.528,0.693,0.362,0.324,0.886,spring:0.097,autumn:0.194,summer:0.502,winter:0.207,summer,summer-light:0.000,summer-true:0.625,summer-soft:0.814,summer-soft,summer-soft:22.1%;summer-true:18.3%;summer-light:9.8%
#B8A8A8,70.2,5.8,2.1,6.14,0.535,0.702,0.123,0.630,0.759,0.360,0.321,0.883,spring:0.177,autumn:0.354,summer:0.336,winter:0.133,autumn,autumn-soft:0.849,autumn-true:0.000,autumn-deep:0.000,autumn-soft,autumn-soft:19.1%;autumn-true:8.2%;autumn-deep:8.2%
